filename,ytrue,ypred,score0,score1,score2,score3,score4,score5
./data/fj/1.jpg,4,4,-0.7115278244018555,0.5164042711257935,-2.0837342739105225,-0.033749546855688095,3.4648561477661133,-0.7438836693763733
./data/fj/10.jpg,0,3,1.4788870811462402,-2.2817633152008057,-0.0913916602730751,3.9667909145355225,0.9735605120658875,-3.7029972076416016
./data/fj/100.jpg,0,0,3.5650746822357178,-0.7237930297851562,-0.5662704706192017,1.609193205833435,-1.2748304605484009,-2.2736711502075195
./data/fj/101.jpg,0,0,2.8116960525512695,-0.6168369054794312,0.006169033236801624,2.2672159671783447,-1.7801284790039062,-2.4238762855529785
./data/fj/102.jpg,1,3,2.6949656009674072,-0.42090147733688354,-1.187828779220581,3.3448684215545654,-0.9756402969360352,-3.1537861824035645
./data/fj/103.jpg,0,0,3.76572847366333,-0.32424718141555786,0.10832304507493973,0.3909195363521576,-0.8305100202560425,-2.6327600479125977
./data/fj/104.jpg,0,0,3.0749940872192383,-0.12189293652772903,0.38590937852859497,1.0626957416534424,-2.0526583194732666,-1.92866051197052
./data/fj/105.jpg,1,1,-0.12227024883031845,4.959822177886963,-0.6137043237686157,-0.7305808663368225,-1.0348916053771973,-2.24179744720459
./data/fj/106.jpg,1,1,0.6762996315956116,3.5479702949523926,-0.09163305163383484,-0.46595263481140137,-1.563068151473999,-1.9262969493865967
./data/fj/107.jpg,0,0,3.2543699741363525,-0.5528241991996765,0.10459379106760025,0.540869951248169,-0.9441053867340088,-2.010746479034424
./data/fj/108.jpg,0,0,3.4198713302612305,0.7373402714729309,-0.9592156410217285,0.7414882183074951,-1.3993676900863647,-1.9859610795974731
./data/fj/109.jpg,0,0,3.4040768146514893,0.14493267238140106,-0.6687077879905701,1.1211087703704834,-0.7725372314453125,-2.869563579559326
./data/fj/11.jpg,1,1,0.21652019023895264,3.1809659004211426,1.2092481851577759,0.5873663425445557,-2.283130168914795,-2.719208002090454
./data/fj/110.jpg,0,1,2.3217036724090576,2.5811004638671875,-0.8339524865150452,0.0184493251144886,-1.2762032747268677,-2.4379072189331055
./data/fj/111.jpg,1,1,-0.002833141013979912,5.0613532066345215,-0.8806767463684082,-0.5738038420677185,-1.132114052772522,-2.110808849334717
./data/fj/112.jpg,1,1,0.3181300461292267,4.6621623039245605,-0.6236891746520996,-0.5512046813964844,-1.3101636171340942,-2.0967772006988525
./data/fj/113.jpg,0,3,1.8595633506774902,-1.062186598777771,0.5762582421302795,2.67146897315979,-1.437337040901184,-2.407848834991455
./data/fj/114.jpg,0,0,3.4142098426818848,-0.46575772762298584,0.7147306203842163,0.7880175113677979,-1.7425631284713745,-2.336198568344116
./data/fj/115.jpg,0,3,1.991530418395996,-0.7320499420166016,-0.6215633153915405,4.465475559234619,-1.8916627168655396,-2.9189791679382324
./data/fj/116.jpg,0,3,1.8419498205184937,-0.43938034772872925,-1.3252867460250854,4.071845531463623,-1.2282838821411133,-2.607741117477417
./data/fj/117.jpg,0,0,3.574470043182373,0.005630723666399717,0.33485379815101624,1.0162984132766724,-1.9570053815841675,-2.5414605140686035
./data/fj/118.jpg,0,0,1.9316439628601074,1.8229085206985474,-1.154494285583496,1.3836153745651245,-1.2644695043563843,-2.366584062576294
